trip_distance,passenger_count,PULocationID,DOLocationID,fare_amount,hour_of_day,is_weekend,trip_duration_min,day_of_month
3.55,1.0,151,141,13.0,9,0,12.983333333333333,3
2.0,1.0,238,262,8.5,9,0,8.533333333333333,14
25.86,1.0,16,149,68.5,11,0,32.733333333333334,9
0.89,1.0,75,263,4.5,16,1,2.0,19
1.54,5.0,239,142,7.5,9,0,5.766666666666667,2
1.74,1.0,264,263,8.0,7,0,8.033333333333333,13
0.62,1.0,236,236,4.0,8,1,1.9833333333333334,4
1.2,1.0,142,141,6.5,17,1,5.7,26
3.15,1.0,88,4,11.0,14,0,7.166666666666667,22
1.7,1.0,75,74,8.0,15,0,7.1,2
1.41,1.0,230,90,6.0,9,1,3.85,25
2.4,1.0,239,140,10.0,5,1,10.316666666666666,11
5.8,1.0,166,68,20.0,14,1,17.916666666666668,4
1.93,1.0,186,142,8.0,14,0,6.466666666666667,2
3.4,1.0,79,141,11.5,16,0,9.1,10
2.53,1.0,140,75,9.0,9,0,5.633333333333334,9
7.87,1.0,116,234,25.5,13,0,21.05,30
3.49,1.0,164,75,12.0,12,0,11.3,27
3.37,1.0,238,42,12.5,11,0,13.483333333333333,10
3.2,1.0,141,234,13.5,8,0,13.083333333333334,22
3.82,1.0,107,262,12.5,9,0,12.366666666666667,30
2.01,5.0,140,230,9.0,19,0,8.983333333333333,17
3.5,1.0,237,68,14.0,11,0,14.55,10
6.8,1.0,132,93,19.0,23,0,8.183333333333334,13
1.9,1.0,264,264,8.0,7,0,7.0,10
0.3,1.0,239,238,3.0,18,0,1.0666666666666667,1
0.6,1.0,163,230,4.5,16,0,2.9,16
0.61,1.0,237,237,5.0,14,0,4.416666666666667,8
1.9,1.0,229,236,8.0,13,0,7.116666666666666,2
0.6,1.0,107,137,4.0,7,0,1.8666666666666667,22
6.0,1.0,262,45,20.5,12,1,18.133333333333333,11
0.5,1.0,75,74,4.0,17,0,2.0166666666666666,3
2.9,1.0,244,151,13.5,15,0,16.583333333333332,16
1.6,2.0,144,232,7.5,6,1,6.55,26
5.3,1.0,137,13,17.5,20,0,13.316666666666666,13
2.33,1.0,107,163,10.0,22,1,9.65,25
1.18,1.0,137,186,6.5,7,0,6.3,28
0.9,1.0,239,238,5.5,15,1,4.733333333333333,5
0.7,1.0,247,42,5.0,12,1,3.5833333333333335,26
0.9,2.0,166,152,5.0,23,0,2.7,1
0.8,1.0,264,264,5.5,11,1,5.1,25
0.91,1.0,234,113,5.5,14,0,4.3,14
0.18,1.0,236,236,3.0,10,0,1.5,23
0.99,2.0,137,233,5.0,19,0,3.6,1
1.1,2.0,68,246,5.5,7,1,4.066666666666666,19
1.5,1.0,263,140,8.0,12,0,7.8,28
1.1,1.0,236,151,6.5,8,0,5.6,3
1.35,2.0,24,239,7.5,12,0,7.5,17
2.7,1.0,238,42,11.0,20,0,10.35,23
1.2,1.0,48,68,6.5,14,0,5.65,14
2.05,1.0,41,75,9.5,8,0,10.416666666666666,22
0.9,2.0,186,137,6.0,17,1,5.7,26
3.3,1.0,263,164,11.5,9,0,10.983333333333333,27
3.62,1.0,143,116,12.5,22,0,12.35,23
5.3,1.0,141,42,16.5,14,0,12.966666666666667,24
1.06,1.0,43,162,7.0,11,0,7.5,17
1.5,2.0,75,74,6.0,9,0,5.166666666666667,22
4.5,1.0,100,45,16.0,15,0,15.7,29
3.96,1.0,239,142,18.0,15,0,21.9,3
2.8,1.0,232,234,11.5,23,0,12.233333333333333,13
2.3,1.0,162,249,8.5,17,0,6.966666666666667,1
0.7,1.0,262,140,5.0,14,1,3.183333333333333,5
1.69,2.0,233,140,6.5,6,1,4.3,25
2.54,2.0,170,262,9.0,11,0,7.6,2
1.15,1.0,7,179,6.5,20,0,6.2,29
3.19,2.0,233,263,11.0,9,0,9.783333333333333,10
1.07,1.0,237,236,5.5,17,0,3.7333333333333334,30
0.92,1.0,75,263,5.5,18,0,4.9,24
1.85,1.0,230,239,8.5,14,0,8.4,28
2.7,1.0,75,229,9.5,8,0,7.633333333333334,1
0.89,5.0,142,48,5.5,10,0,5.55,20
0.97,6.0,143,239,5.5,11,0,4.283333333333333,3
6.0,1.0,166,235,21.0,8,0,20.133333333333333,9
2.8,1.0,230,231,9.5,17,0,7.716666666666667,20
0.45,1.0,230,161,3.5,9,0,1.8666666666666667,3
5.84,2.0,76,61,23.0,13,0,28.216666666666665,22
8.53,1.0,229,243,24.5,22,0,13.8,28
0.61,1.0,42,41,5.0,12,0,5.15,6
1.36,1.0,229,262,5.5,19,0,3.6666666666666665,13
1.9,1.0,141,75,9.0,8,0,9.033333333333333,20
6.07,2.0,226,144,20.0,20,1,18.5,19
2.44,6.0,140,239,10.5,19,0,11.083333333333334,22
1.69,1.0,116,244,8.5,8,0,8.533333333333333,15
1.8,1.0,170,140,8.0,6,0,7.85,27
4.33,1.0,161,75,15.5,21,1,14.033333333333333,4
2.1,1.0,142,68,8.5,18,0,6.866666666666666,2
1.81,1.0,43,68,8.0,13,0,6.55,8
2.4,1.0,75,237,10.0,8,0,9.583333333333334,10
4.62,5.0,161,42,15.0,23,0,12.933333333333334,17
2.0,1.0,239,262,10.0,22,1,10.3,26
1.1,1.0,249,68,6.0,14,0,5.383333333333334,22
4.58,1.0,226,48,16.5,22,0,15.716666666666667,17
1.56,1.0,107,100,8.0,18,0,8.25,6
2.58,1.0,74,116,11.5,22,0,13.716666666666667,29
1.6,2.0,262,229,7.0,11,1,6.5,12
1.66,1.0,75,42,7.5,12,1,7.7,18
1.1,1.0,152,116,5.5,18,0,4.383333333333334,15
8.03,1.0,88,263,24.0,6,0,13.283333333333333,29
0.77,1.0,113,79,5.5,18,0,5.383333333333334,15
1.0,1.0,41,42,5.0,17,0,3.433333333333333,3
2.04,1.0,100,137,10.0,8,0,10.966666666666667,13
2.46,5.0,179,145,11.0,14,1,13.0,12
1.3,2.0,234,137,7.5,18,1,7.35,25
1.38,1.0,151,152,7.0,10,1,6.316666666666666,12
0.6,1.0,162,162,4.5,18,0,3.2333333333333334,17
5.5,1.0,42,141,19.0,12,0,18.333333333333332,28
3.2,1.0,41,119,13.5,11,0,14.283333333333333,27
0.9,1.0,164,113,4.5,12,0,1.8333333333333333,7
3.3,2.0,264,264,14.5,21,0,16.416666666666668,28
2.7,1.0,236,239,11.5,17,1,13.1,18
0.3,1.0,262,262,4.0,10,0,2.35,10
4.13,1.0,262,90,14.5,19,1,14.883333333333333,25
2.2,1.0,48,236,10.0,8,0,10.6,10
1.93,1.0,237,239,9.0,14,1,9.566666666666666,25
2.93,1.0,142,263,12.0,6,0,12.233333333333333,3
1.0,1.0,262,140,5.5,7,1,3.2666666666666666,5
1.25,1.0,68,142,5.5,18,0,3.35,21
1.76,1.0,43,48,8.5,15,1,8.283333333333333,4
22.97,1.0,265,126,64.0,19,0,43.166666666666664,13
2.9,2.0,142,166,10.5,9,0,9.016666666666667,28
0.81,1.0,141,43,6.0,10,1,6.25,11
2.2,1.0,107,229,9.0,21,0,9.35,9
2.96,1.0,42,247,11.5,16,0,16.3,14
1.14,1.0,141,43,6.0,16,0,5.133333333333334,27
1.21,1.0,230,143,6.0,10,0,4.433333333333334,15
3.1,3.0,90,87,10.5,11,1,9.45,12
2.58,1.0,79,164,10.0,12,0,9.883333333333333,21
1.0,1.0,137,224,5.5,14,0,4.633333333333334,16
2.89,1.0,229,114,10.0,14,1,8.1,12
19.2,1.0,132,41,52.0,5,0,31.983333333333334,2
1.04,1.0,161,186,6.0,12,0,5.466666666666667,14
0.6,1.0,263,75,5.0,4,0,4.35,23
1.2,1.0,41,42,6.5,5,0,5.933333333333334,2
0.6,1.0,142,142,5.5,11,0,5.333333333333333,16
1.3,1.0,137,4,6.5,17,1,5.333333333333333,19
0.8,1.0,50,48,5.5,16,0,4.9,23
0.88,1.0,148,4,5.5,23,0,5.133333333333334,24
4.43,5.0,144,237,15.5,15,0,16.033333333333335,13
0.79,2.0,166,166,5.0,19,1,3.45,12
2.3,1.0,162,244,8.5,17,1,7.683333333333334,4
3.3,2.0,246,141,12.5,19,0,12.183333333333334,28
4.1,1.0,236,137,15.0,6,0,17.033333333333335,13
7.1,1.0,262,88,20.5,7,0,11.0,8
1.7,2.0,237,75,7.5,12,1,7.216666666666667,11
0.6,1.0,24,238,4.0,7,0,1.4333333333333333,1
0.86,1.0,238,151,5.5,18,0,4.416666666666667,9
3.04,1.0,148,229,11.5,7,0,10.6,29
2.1,1.0,238,152,9.5,2,0,9.233333333333333,28
1.2,1.0,170,79,5.5,9,0,3.066666666666667,28
10.29,1.0,137,127,29.5,12,1,18.466666666666665,19
3.97,1.0,107,142,14.5,17,0,14.033333333333333,28
1.8,1.0,162,224,8.0,20,0,7.266666666666667,23
6.78,1.0,238,235,20.0,0,0,12.916666666666666,16
0.46,1.0,263,236,4.0,7,0,2.783333333333333,20
1.37,1.0,48,107,5.5,14,1,2.9166666666666665,4
1.6,1.0,142,238,6.5,5,0,4.5,2
4.5,1.0,75,50,16.0,21,0,14.45,21
1.13,1.0,162,100,5.5,14,0,4.1,27
4.6,1.0,100,41,15.0,20,0,14.333333333333334,15
2.81,1.0,13,40,10.5,13,0,7.833333333333333,28
1.0,1.0,233,141,5.0,6,0,2.7,16
0.8,1.0,186,246,5.0,5,0,3.95,13
3.47,5.0,166,69,16.5,7,0,20.916666666666668,24
3.4,1.0,249,142,12.0,15,0,10.7,6
1.69,1.0,100,107,7.5,15,0,7.066666666666666,20
1.16,5.0,239,151,5.0,15,0,3.0,24
0.9,1.0,244,244,5.5,14,0,5.1,20
0.72,1.0,107,170,5.0,19,1,3.9833333333333334,12
0.4,1.0,141,141,4.0,17,0,2.5,30
1.8,1.0,140,75,8.0,8,1,7.55,19
0.84,4.0,141,229,4.5,18,1,3.4833333333333334,25
3.5,1.0,161,75,12.0,12,0,11.333333333333334,1
0.3,1.0,164,164,4.0,7,0,2.716666666666667,13
1.83,1.0,163,263,9.0,13,0,8.583333333333334,30
2.6,1.0,170,263,9.5,14,1,8.2,19
2.58,1.0,236,229,9.5,17,1,7.7,11
0.9,1.0,236,237,5.5,17,0,3.466666666666667,6
7.51,1.0,138,135,22.0,19,0,15.816666666666666,6
2.1,2.0,140,161,10.0,10,0,11.683333333333334,7
3.2,1.0,229,239,12.0,13,0,12.483333333333333,6
4.7,1.0,186,65,18.0,8,0,19.75,16
0.71,1.0,236,238,4.5,11,0,3.033333333333333,15
2.6,1.0,137,262,9.0,18,0,7.616666666666666,2
1.04,1.0,151,24,6.0,15,0,5.45,1
1.6,1.0,166,116,7.0,12,0,5.016666666666667,21
2.32,1.0,151,142,8.5,8,0,6.533333333333333,6
1.4,1.0,140,163,7.5,15,0,7.4,3
1.16,1.0,137,162,6.0,20,0,4.55,6
0.8,1.0,166,151,5.5,11,0,3.9,22
0.86,2.0,144,148,5.0,13,0,4.133333333333334,13
1.86,1.0,163,141,9.5,15,0,10.4,16
0.9,1.0,236,237,5.5,18,0,3.6333333333333333,8
0.46,1.0,237,237,4.5,11,0,4.0,20
0.8,1.0,229,141,4.5,7,0,3.3666666666666667,30
6.06,1.0,144,37,22.0,14,0,25.666666666666668,29
0.72,1.0,151,24,5.5,13,0,5.016666666666667,27
0.61,1.0,24,151,4.5,23,0,3.35,2
2.2,1.0,230,137,9.5,16,1,9.816666666666666,4
1.12,1.0,75,263,5.0,9,0,2.45,6
0.56,1.0,231,87,4.0,9,0,2.5833333333333335,13
7.91,1.0,239,65,25.0,6,0,20.733333333333334,24
0.53,1.0,263,75,3.5,6,0,1.9,14
2.97,1.0,68,87,11.0,8,1,10.35,11
2.32,1.0,170,263,8.0,18,0,5.116666666666666,14
7.9,1.0,75,250,23.0,0,1,14.116666666666667,11
1.5,2.0,186,163,7.5,21,0,7.1,28
0.7,1.0,262,236,5.0,7,0,4.383333333333334,15
0.25,1.0,41,41,3.5,10,1,1.6166666666666667,18
2.42,2.0,158,230,10.0,15,0,8.9,1
0.6,3.0,100,48,4.5,18,0,2.55,29
5.2,2.0,43,158,19.5,16,1,22.133333333333333,25
1.7,2.0,152,75,8.0,2,1,7.916666666666667,4
4.5,1.0,263,249,16.5,11,0,17.416666666666668,27
2.96,1.0,170,262,10.5,16,0,9.033333333333333,17
0.8,1.0,263,262,4.5,20,0,3.216666666666667,22
0.71,1.0,161,100,4.5,13,0,3.5166666666666666,15
1.1,1.0,152,41,6.5,11,0,6.1,16
0.2,1.0,151,151,3.5,11,1,1.6,5
1.9,1.0,164,249,8.0,17,0,7.5,10
6.87,1.0,219,117,21.5,18,0,18.866666666666667,20
3.53,1.0,48,144,12.5,14,0,13.083333333333334,29
1.12,1.0,232,4,6.5,21,0,6.083333333333333,7
1.8,1.0,186,229,8.5,19,0,8.733333333333333,27
1.35,1.0,142,50,6.0,9,0,5.2,29
0.41,1.0,170,170,3.5,13,0,1.8666666666666667,24
9.72,1.0,113,69,29.0,10,0,23.516666666666666,3
1.0,1.0,238,41,5.5,14,0,4.8,23
1.44,1.0,137,90,7.0,12,0,7.7,22
1.3,1.0,237,236,6.5,16,0,5.066666666666666,29
2.3,1.0,239,186,10.0,9,0,9.983333333333333,13
0.94,1.0,43,74,6.0,17,0,5.85,16
2.1,1.0,24,142,8.5,6,0,7.833333333333333,16
5.04,1.0,183,60,18.0,14,0,16.133333333333333,28
1.26,1.0,186,137,8.0,6,0,9.65,20
1.51,2.0,237,170,6.5,11,0,5.4,3
0.85,1.0,140,263,5.0,15,0,4.4,7
2.39,1.0,142,233,10.0,13,0,9.433333333333334,14
0.6,1.0,100,170,4.5,10,0,4.066666666666666,8
4.87,1.0,226,186,19.0,16,0,22.583333333333332,16
5.11,1.0,137,238,17.0,21,0,13.3,13
1.97,1.0,236,141,9.0,8,0,9.233333333333333,17
1.56,1.0,235,20,7.0,21,1,6.116666666666666,19
0.95,1.0,263,75,4.5,17,0,2.15,27
0.43,1.0,43,43,4.0,14,0,3.0166666666666666,30
2.0,1.0,229,236,8.5,18,0,7.25,14
1.0,1.0,25,189,6.0,12,0,5.566666666666666,10
0.6,1.0,140,236,6.0,11,0,6.45,17
2.37,1.0,186,43,9.0,5,0,7.266666666666667,22
0.9,1.0,236,263,5.0,16,0,3.5833333333333335,29
0.79,1.0,238,239,4.5,17,0,2.033333333333333,27
8.4,1.0,75,144,25.0,8,0,16.2,14
0.54,1.0,239,239,4.5,12,1,3.1333333333333333,5
30.56,1.0,237,117,81.0,17,0,44.71666666666667,2
2.2,1.0,68,229,9.5,19,1,9.433333333333334,11
6.93,3.0,142,116,22.0,15,1,18.3,26
15.7,1.0,231,9,43.0,6,0,22.65,2
20.2,1.0,138,220,54.0,23,1,39.666666666666664,11
0.83,1.0,151,166,4.5,7,1,1.8166666666666667,11
0.72,1.0,236,236,5.5,19,0,4.866666666666666,9
2.5,1.0,151,262,11.5,10,1,12.816666666666666,25
1.3,1.0,151,239,7.5,12,1,7.433333333333334,18
1.39,1.0,186,137,7.0,6,0,6.4,20
1.08,1.0,143,238,6.5,9,0,6.216666666666667,9
6.32,1.0,209,61,19.5,19,0,18.05,16
1.93,1.0,142,140,9.5,7,0,9.35,14
1.8,1.0,140,170,7.5,14,0,5.383333333333334,13
1.82,1.0,107,233,9.5,16,0,10.616666666666667,8
1.23,1.0,142,230,5.5,8,0,3.5833333333333335,17
2.3,1.0,162,262,8.0,11,0,5.816666666666666,6
1.26,1.0,236,237,5.5,10,0,3.716666666666667,29
1.63,2.0,74,168,7.0,16,0,5.95,20
4.8,1.0,68,151,15.5,12,1,13.866666666666667,26
1.1,1.0,68,50,5.5,0,1,3.0833333333333335,18
4.07,1.0,137,239,14.0,16,0,13.733333333333333,13
1.0,1.0,233,186,6.0,23,0,5.083333333333333,9
0.5,1.0,75,75,4.5,17,0,3.183333333333333,27
0.27,1.0,42,42,3.0,13,0,1.3333333333333333,9
1.42,1.0,43,141,7.5,11,0,7.25,29
0.4,1.0,239,239,4.0,18,0,3.033333333333333,1
0.84,1.0,236,237,4.5,10,1,3.25,5
2.1,1.0,140,43,9.0,19,0,8.883333333333333,17
2.52,2.0,141,50,9.5,19,0,9.533333333333333,17
0.91,1.0,148,113,5.5,16,0,5.283333333333333,2
2.08,1.0,151,142,9.0,0,0,8.35,1
2.6,1.0,100,211,10.0,11,0,10.383333333333333,17
2.7,1.0,236,170,11.0,16,1,10.483333333333333,25
2.7,1.0,230,249,9.0,15,0,7.316666666666666,23
1.0,1.0,186,230,5.5,6,0,3.9833333333333334,28
10.63,1.0,143,188,36.0,11,0,38.983333333333334,15
1.44,1.0,237,142,7.0,14,1,6.6,25
3.4,1.0,249,142,12.5,16,0,11.083333333333334,30
1.32,1.0,170,230,6.5,9,0,5.216666666666667,28
2.3,1.0,74,166,11.0,10,0,12.733333333333333,9
1.1,1.0,186,170,6.0,7,0,5.583333333333333,29
7.2,1.0,233,49,20.5,20,0,13.0,15
2.12,3.0,141,239,9.5,14,0,9.25,9
4.74,2.0,75,68,16.5,12,0,16.266666666666666,30
1.63,1.0,140,229,7.0,15,0,4.333333333333333,2
2.0,1.0,100,137,9.5,15,1,10.15,26
0.28,2.0,50,48,3.0,12,0,1.3,3
0.97,1.0,148,79,5.0,17,1,3.1,19
1.1,1.0,263,141,6.5,16,0,5.916666666666667,29
4.01,3.0,68,141,15.5,9,0,15.633333333333333,2
4.71,1.0,41,186,16.5,12,0,16.8,10
0.71,1.0,263,263,4.5,14,0,3.6666666666666665,21
3.0,2.0,262,166,12.5,8,0,13.716666666666667,17
0.5,1.0,263,75,3.5,12,0,2.2333333333333334,8
2.1,1.0,233,237,8.5,13,0,7.883333333333334,16
2.9,1.0,186,237,12.0,20,0,11.883333333333333,15
0.62,1.0,141,229,4.5,9,0,3.2666666666666666,13
5.1,1.0,75,137,17.0,12,0,14.566666666666666,27
0.3,1.0,142,43,4.5,16,0,3.466666666666667,9
1.5,1.0,238,41,7.0,11,0,7.283333333333333,17
2.06,1.0,90,231,7.5,11,0,5.05,28
9.69,1.0,170,243,29.5,15,1,23.066666666666666,25
2.54,1.0,140,239,10.5,22,0,11.716666666666667,24
0.88,1.0,236,263,6.0,15,0,5.8,22
0.4,2.0,79,79,3.5,13,0,1.8,13
2.0,1.0,100,137,9.5,7,0,11.666666666666666,30
1.82,1.0,162,263,7.0,13,0,4.166666666666667,24
2.44,1.0,140,170,9.5,11,0,5.65,14
0.65,1.0,90,249,4.5,15,0,3.15,20
1.8,1.0,186,211,7.0,17,0,4.75,28
1.33,1.0,229,237,6.0,8,0,4.116666666666666,7
1.47,2.0,186,142,6.5,15,0,5.55,6
5.58,1.0,137,65,16.5,18,0,8.883333333333333,27
1.0,1.0,238,239,7.0,23,1,7.283333333333333,25
1.59,1.0,140,233,8.0,17,0,7.65,21
1.71,2.0,107,162,6.5,11,0,5.05,8
0.6,1.0,143,239,5.5,8,0,5.15,2
5.47,1.0,137,41,17.5,20,0,13.883333333333333,23
1.62,4.0,43,74,6.5,6,0,4.866666666666666,2
0.51,1.0,141,236,4.0,10,0,2.6166666666666667,27
4.5,1.0,162,41,16.0,14,0,17.5,7
2.3,1.0,140,170,8.5,16,0,5.433333333333334,6
0.69,2.0,79,113,5.0,11,0,4.85,21
0.6,1.0,89,89,4.0,8,0,2.4166666666666665,16
15.29,1.0,132,146,42.5,13,0,23.366666666666667,7
0.47,1.0,90,186,3.5,5,0,1.1166666666666667,8
8.81,2.0,74,45,25.0,0,0,14.35,24
1.43,3.0,141,162,6.0,5,0,5.7,2
1.44,1.0,151,236,7.0,9,0,7.066666666666666,13
3.5,1.0,237,42,12.0,7,0,11.166666666666666,17
2.34,5.0,107,161,8.5,10,1,7.866666666666666,26
2.31,1.0,263,239,10.0,18,0,10.383333333333333,10
17.43,1.0,209,254,47.0,19,0,29.883333333333333,16
0.91,3.0,141,236,5.0,9,0,3.0166666666666666,10
26.38,1.0,183,39,74.0,18,0,41.983333333333334,24
8.45,1.0,42,234,24.0,16,0,13.983333333333333,7
0.8,1.0,75,41,5.5,17,0,4.35,9
1.53,1.0,229,236,7.5,7,0,7.516666666666667,8
0.71,3.0,164,234,4.5,15,0,3.3,28
1.06,1.0,151,236,5.0,17,0,3.1666666666666665,16
1.89,5.0,137,141,7.0,12,0,4.416666666666667,24
4.72,2.0,107,4,19.5,3,0,22.616666666666667,28
7.5,1.0,162,244,23.5,18,0,18.916666666666668,21
2.8,1.0,230,249,11.0,10,0,11.15,14
0.8,1.0,186,68,5.0,13,0,4.416666666666667,27
7.5,1.0,263,212,22.5,22,0,18.616666666666667,27
7.89,1.0,215,219,25.5,21,1,19.366666666666667,11
0.5,1.0,234,234,4.0,16,0,2.1666666666666665,24
9.4,1.0,237,138,26.5,4,0,15.833333333333334,2
1.4,1.0,107,148,7.0,0,0,5.55,29
4.9,1.0,41,100,15.5,0,1,12.35,4
3.55,6.0,162,231,12.5,13,0,11.216666666666667,2
3.5,1.0,100,75,12.0,6,0,10.666666666666666,24
0.71,1.0,237,140,4.5,8,0,2.8833333333333333,20
1.34,3.0,141,229,5.5,11,1,3.15,18
1.9,2.0,68,142,7.5,14,1,5.433333333333334,4
0.7,1.0,141,141,4.5,10,0,2.966666666666667,17
0.5,1.0,151,151,4.5,19,1,3.4166666666666665,26
0.6,1.0,236,237,4.5,13,1,2.4,25
1.0,1.0,239,142,6.5,20,0,6.1,16
0.98,1.0,79,4,5.0,13,0,6.766666666666667,30
3.2,1.0,119,74,14.5,16,1,18.033333333333335,4
0.59,1.0,164,186,4.5,17,1,3.033333333333333,11
1.46,1.0,234,246,6.5,16,0,5.433333333333334,20
5.24,1.0,170,87,17.5,8,0,13.683333333333334,10
3.5,1.0,237,7,13.0,14,1,11.066666666666666,18
2.0,3.0,141,137,7.5,8,0,5.8,27
1.03,1.0,48,163,5.5,14,0,4.733333333333333,27
1.2,1.0,140,263,6.5,16,0,5.466666666666667,14
1.3,1.0,237,263,6.0,15,0,4.416666666666667,7
1.3,1.0,163,143,7.0,16,1,7.35,18
1.25,1.0,237,163,7.5,16,0,7.95,27
18.47,1.0,68,76,52.0,11,1,37.016666666666666,26
7.51,1.0,75,45,22.0,0,1,11.333333333333334,4
1.6,1.0,42,42,7.0,12,0,4.183333333333334,16
0.62,1.0,142,163,4.5,16,0,3.533333333333333,23
12.1,1.0,107,138,33.5,15,0,18.183333333333334,10
1.4,1.0,95,102,7.0,10,1,6.966666666666667,12
2.1,1.0,75,140,9.0,11,0,9.116666666666667,20
0.9,1.0,229,161,5.5,7,1,5.116666666666666,5
0.4,2.0,238,238,4.0,12,0,2.9,27
1.75,1.0,170,140,7.0,6,0,5.25,14
1.82,1.0,162,262,8.0,16,0,7.75,14
1.3,1.0,140,262,7.0,11,0,7.183333333333334,9
1.9,1.0,151,152,8.0,19,0,6.816666666666666,6
1.17,1.0,236,140,5.5,9,0,4.366666666666666,3
2.88,1.0,141,237,11.5,16,0,11.783333333333333,8
6.81,1.0,142,243,21.5,19,0,16.833333333333332,13
0.3,1.0,263,263,3.0,10,0,1.2333333333333334,9
5.36,1.0,87,229,18.0,15,0,14.25,24
6.68,1.0,140,209,20.5,15,1,12.65,25
2.52,1.0,234,48,10.0,20,0,8.566666666666666,21
2.75,1.0,263,137,10.0,17,0,8.9,27
1.1,1.0,263,141,6.0,19,0,5.066666666666666,6
1.54,1.0,236,239,6.5,16,0,5.6,15
2.35,1.0,249,170,8.5,17,0,6.533333333333333,13
7.8,2.0,263,256,23.5,19,0,15.4,24
0.7,1.0,75,74,4.5,16,1,2.5833333333333335,26
26.15,1.0,213,149,69.0,10,1,30.55,4
2.51,2.0,163,234,10.5,10,0,9.2,27
0.5,1.0,141,229,4.0,13,0,1.8666666666666667,3
1.97,1.0,162,236,7.0,16,0,4.533333333333333,2
2.99,2.0,137,232,10.5,5,1,8.233333333333333,18
1.77,1.0,141,75,8.0,7,0,7.833333333333333,6
4.21,1.0,161,231,13.5,13,1,12.483333333333333,11
0.9,1.0,166,152,4.5,12,0,2.7666666666666666,21
1.5,1.0,162,107,7.0,16,0,5.85,23
7.6,1.0,142,82,25.5,9,0,24.466666666666665,9
0.7,1.0,234,107,5.0,17,1,4.033333333333333,26
1.01,2.0,236,140,6.5,12,0,6.216666666666667,1
2.22,1.0,229,263,8.0,14,0,5.966666666666667,1
3.7,1.0,107,87,12.5,7,0,8.05,7
1.46,1.0,170,230,6.5,19,0,5.266666666666667,23
8.01,1.0,138,216,23.0,12,0,13.666666666666666,29
2.3,1.0,151,74,12.0,7,0,15.3,30
3.0,1.0,107,137,10.5,3,0,9.516666666666667,22
4.6,1.0,231,237,14.5,14,0,12.516666666666667,2
4.07,1.0,151,50,13.5,12,0,9.633333333333333,24
0.65,1.0,236,236,4.0,21,1,3.6333333333333333,5
1.7,1.0,140,162,8.0,15,0,8.4,13
3.31,1.0,238,42,14.0,20,1,16.416666666666668,25
0.86,2.0,48,142,4.5,19,1,1.85,25
4.6,1.0,137,112,14.5,15,0,13.116666666666667,21
0.9,1.0,74,75,5.0,19,0,3.2,15
2.8,1.0,140,161,11.5,14,0,11.333333333333334,30
1.8,1.0,79,170,8.5,20,1,8.2,12
3.23,1.0,170,143,12.0,11,0,12.383333333333333,9
1.6,1.0,246,107,8.0,20,0,8.816666666666666,17
0.72,1.0,263,263,5.0,16,1,4.183333333333334,25
2.6,1.0,162,238,10.5,19,0,10.433333333333334,28
0.51,1.0,41,42,4.0,13,1,2.1,25
0.49,1.0,233,137,3.5,6,0,1.35,15
5.97,1.0,41,233,20.0,10,0,17.95,28
0.3,1.0,142,142,3.5,15,0,1.8666666666666667,10
2.9,1.0,7,129,10.5,14,0,7.483333333333333,22
0.6,1.0,141,141,4.0,15,0,1.8,17
6.44,1.0,236,126,20.5,2,0,18.6,10
2.8,1.0,239,164,10.0,5,0,7.216666666666667,27
1.58,1.0,43,238,7.5,14,0,7.1,6
1.75,1.0,140,263,9.5,8,0,10.866666666666667,2
2.62,6.0,140,140,14.0,17,0,19.166666666666668,21
1.34,1.0,237,263,6.0,9,0,4.666666666666667,13
2.81,1.0,186,237,10.5,6,0,9.516666666666667,14
0.5,1.0,263,263,4.5,16,0,3.1333333333333333,23
1.8,1.0,164,211,8.0,12,0,7.466666666666667,10
1.8,1.0,263,229,7.5,8,0,6.716666666666667,24
7.6,1.0,166,79,27.5,16,0,30.966666666666665,28
2.4,2.0,236,24,10.0,15,0,10.266666666666667,24
2.11,2.0,234,45,8.0,14,0,6.6,14
2.9,1.0,230,263,11.0,21,0,8.866666666666667,3
4.25,1.0,238,68,14.0,23,0,8.983333333333333,13
1.1,1.0,75,43,5.5,19,0,4.25,24
3.14,1.0,140,79,11.0,18,0,7.983333333333333,9
3.14,1.0,142,152,12.5,8,0,12.283333333333333,23
2.7,1.0,100,236,11.5,8,0,12.95,14
2.5,1.0,186,125,10.5,18,1,12.65,11
5.95,2.0,48,256,19.5,23,0,16.916666666666668,3
0.5,1.0,143,142,4.5,8,0,3.6166666666666667,13
3.52,1.0,186,88,11.5,18,1,10.483333333333333,18
0.74,1.0,262,236,4.5,6,0,3.1166666666666667,3
1.51,1.0,263,229,6.0,9,0,3.6,17
2.48,1.0,263,142,10.0,10,0,9.8,10
3.58,1.0,48,75,12.0,21,1,10.316666666666666,19
1.86,1.0,239,262,8.0,18,1,6.9,25
3.7,1.0,263,107,11.5,6,0,8.5,29
4.7,3.0,234,75,15.0,12,0,13.7,14
0.53,1.0,140,140,4.0,3,1,6.233333333333333,25
0.9,1.0,151,151,6.0,10,0,5.9,16
1.8,1.0,137,48,9.0,15,0,9.533333333333333,24
2.73,1.0,233,263,9.5,19,0,7.3,3
2.87,1.0,263,170,10.5,13,0,9.066666666666666,29
4.9,1.0,230,41,17.0,6,0,17.3,14
2.2,2.0,229,75,8.5,16,0,6.533333333333333,21
