trip_distance,passenger_count,PULocationID,DOLocationID,fare_amount,hour_of_day,is_weekend,trip_duration_min,day_of_month
1.6,1.0,162,142,11.5,10,0,16.216666666666665,24
1.2,2.0,161,141,7.5,16,0,9.166666666666666,20
2.7,1.0,162,158,20.5,18,0,34.05,23
1.93,1.0,238,143,10.5,19,0,12.833333333333334,14
19.5,2.0,132,140,52.0,7,0,68.2,10
0.8,1.0,100,90,5.5,18,0,4.833333333333333,16
3.47,1.0,262,41,16.5,18,0,21.916666666666668,29
5.46,1.0,142,244,17.0,22,0,12.433333333333334,16
1.32,1.0,263,237,7.0,8,1,6.966666666666667,5
2.67,1.0,137,50,11.5,22,1,13.783333333333333,19
1.14,1.0,161,246,7.0,11,1,7.683333333333334,5
9.75,4.0,68,138,29.0,4,1,21.083333333333332,19
2.33,1.0,170,141,8.5,3,1,6.366666666666666,26
1.1,1.0,113,125,6.0,10,0,5.7,9
2.2,1.0,50,90,8.5,2,1,7.45,26
21.43,1.0,132,40,56.5,1,0,28.2,30
0.5,1.0,249,113,3.5,14,0,1.6833333333333333,21
1.41,1.0,238,166,6.5,8,0,6.116666666666666,13
2.29,1.0,233,262,9.0,18,0,8.8,2
1.07,1.0,236,238,6.5,9,0,6.45,3
2.52,2.0,90,48,10.5,22,1,11.166666666666666,18
0.91,1.0,144,249,6.0,23,0,6.2,10
1.2,1.0,163,170,8.5,14,0,11.15,27
0.84,1.0,7,7,5.5,10,0,5.383333333333334,3
2.74,1.0,144,52,11.5,0,1,11.966666666666667,25
3.29,1.0,246,231,17.5,8,0,25.183333333333334,6
4.2,1.0,186,75,21.5,20,1,29.266666666666666,26
2.2,1.0,161,263,9.0,21,0,9.85,24
2.28,1.0,48,238,8.5,1,1,9.483333333333333,4
1.5,1.0,163,143,7.5,10,1,8.283333333333333,26
1.53,1.0,233,140,8.5,14,0,10.95,6
1.82,1.0,239,230,7.5,21,0,7.216666666666667,2
1.7,1.0,239,41,9.0,14,0,10.6,15
0.8,1.0,161,237,7.0,11,0,7.916666666666667,29
1.5,1.0,65,181,8.5,17,1,10.766666666666667,11
0.5,1.0,163,163,4.5,20,0,4.383333333333334,30
0.91,1.0,161,163,7.0,16,1,8.866666666666667,18
3.75,1.0,166,140,16.5,8,0,22.733333333333334,24
1.96,5.0,144,137,9.0,1,1,9.916666666666666,4
3.08,1.0,186,239,15.0,20,0,20.95,23
2.98,1.0,231,246,13.5,12,0,15.75,13
0.7,2.0,161,229,6.0,18,0,6.966666666666667,31
1.55,1.0,142,151,6.5,17,0,6.183333333333334,3
0.52,1.0,170,107,3.5,17,1,1.7666666666666666,12
10.83,1.0,43,138,33.0,7,0,26.6,7
1.91,1.0,230,237,10.5,16,0,13.883333333333333,10
1.1,1.0,249,234,7.0,15,0,7.816666666666666,29
1.0,1.0,163,142,7.5,14,1,9.833333333333334,18
1.26,1.0,230,107,10.0,13,0,14.0,31
0.68,2.0,234,186,7.5,17,0,10.15,13
1.8,2.0,229,263,7.0,2,1,4.8,12
1.4,1.0,79,234,9.0,17,0,10.95,6
0.7,1.0,141,141,5.0,10,0,4.966666666666667,8
4.1,1.0,263,145,14.0,0,0,14.033333333333333,22
0.8,1.0,262,236,5.0,9,0,4.4,16
2.58,1.0,231,68,10.5,20,0,9.866666666666667,22
3.31,1.0,237,114,15.5,21,0,20.766666666666666,29
1.25,1.0,166,42,6.5,15,0,7.066666666666666,16
1.1,1.0,233,237,6.5,17,0,7.633333333333334,28
2.4,1.0,137,237,13.0,9,0,18.0,22
3.27,1.0,142,166,12.5,21,1,13.616666666666667,4
2.2,1.0,100,141,10.5,20,0,13.7,28
7.0,1.0,132,93,20.5,9,0,15.1,9
3.0,4.0,48,166,13.5,11,0,17.95,23
1.9,1.0,186,162,10.0,7,0,13.116666666666667,22
0.7,1.0,163,142,5.0,6,0,4.15,30
2.32,1.0,162,90,8.5,0,0,6.7,13
0.63,1.0,186,90,5.0,18,1,5.45,26
0.6,1.0,230,164,7.5,16,0,10.916666666666666,28
3.5,2.0,186,13,15.5,10,0,19.216666666666665,15
6.27,4.0,238,107,23.5,11,0,28.266666666666666,13
21.16,1.0,132,26,61.0,17,0,60.88333333333333,17
6.63,1.0,148,236,24.0,23,0,26.15,31
11.28,6.0,138,161,40.5,9,0,52.25,9
2.1,1.0,163,236,8.5,20,0,7.916666666666667,27
1.01,5.0,249,211,6.5,0,1,7.25,25
13.41,1.0,50,252,44.5,15,0,52.3,6
0.94,1.0,234,170,6.0,0,1,6.183333333333334,12
1.15,1.0,113,249,7.5,9,0,9.45,24
7.4,1.0,146,209,22.0,5,0,15.816666666666666,10
0.73,1.0,230,230,6.0,12,0,6.466666666666667,21
1.28,1.0,249,90,7.0,23,0,8.066666666666666,9
1.1,2.0,162,230,9.0,14,0,12.65,15
1.42,2.0,142,238,7.0,20,0,6.05,14
0.55,2.0,237,237,4.5,19,0,3.316666666666667,8
1.82,6.0,107,249,11.0,17,0,15.383333333333333,17
5.8,1.0,170,13,18.5,11,0,14.033333333333333,7
2.3,1.0,233,113,10.0,10,1,10.9,26
0.55,1.0,79,113,4.5,15,0,3.8,14
0.78,2.0,237,237,5.5,18,0,5.533333333333333,7
0.89,1.0,140,229,6.5,11,0,7.083333333333333,20
0.7,1.0,107,90,4.5,0,1,3.45,4
2.08,1.0,113,230,15.0,19,1,23.466666666666665,18
0.5,1.0,262,263,4.0,10,0,2.3666666666666667,20
4.9,1.0,79,225,22.0,19,0,30.55,30
0.66,1.0,161,237,5.5,17,0,5.433333333333334,8
0.47,1.0,230,186,4.0,15,0,2.5166666666666666,20
1.01,1.0,237,239,7.0,9,0,7.566666666666666,10
0.9,2.0,161,162,6.5,17,0,7.716666666666667,20
18.22,1.0,132,230,52.0,8,0,61.916666666666664,3
3.33,2.0,88,68,13.5,12,0,15.433333333333334,6
1.65,1.0,234,230,9.5,14,0,12.35,17
1.0,2.0,148,211,6.5,4,1,6.616666666666666,12
1.2,2.0,161,164,7.5,17,1,8.716666666666667,18
12.7,1.0,132,198,37.0,17,0,33.6,27
0.92,1.0,43,161,6.0,12,0,6.516666666666667,10
8.0,1.0,138,229,27.0,20,0,24.95,24
2.49,4.0,113,230,10.5,22,0,12.4,15
2.4,1.0,230,50,15.0,20,0,23.016666666666666,10
1.4,1.0,186,107,9.0,19,0,11.816666666666666,24
1.01,1.0,239,142,6.0,16,0,5.716666666666667,15
1.5,3.0,113,231,7.5,19,0,8.85,8
0.4,1.0,141,237,3.5,13,0,1.6833333333333333,7
0.68,1.0,114,211,4.5,7,0,3.283333333333333,15
1.45,2.0,48,68,7.5,21,0,7.866666666666666,24
3.23,5.0,230,4,17.5,19,0,26.45,14
1.2,1.0,238,142,7.5,19,0,8.683333333333334,28
1.76,1.0,113,164,10.0,18,0,13.116666666666667,10
1.84,1.0,236,163,9.0,12,1,8.95,18
4.1,2.0,132,219,14.0,14,0,10.033333333333333,3
1.7,1.0,140,43,10.0,18,0,13.0,27
0.58,1.0,170,164,5.0,16,0,5.383333333333334,29
4.84,1.0,48,88,17.5,22,1,23.583333333333332,25
1.35,2.0,113,231,8.0,20,1,10.283333333333333,25
1.03,1.0,140,236,6.0,20,0,6.633333333333334,30
1.3,2.0,162,233,8.5,10,0,11.466666666666667,27
11.39,1.0,230,138,33.5,15,0,32.8,24
1.2,1.0,170,237,7.5,14,0,9.15,2
18.03,1.0,132,163,52.0,19,0,37.833333333333336,29
0.9,1.0,68,230,6.0,9,1,6.6,4
0.76,1.0,236,236,4.5,11,0,3.8666666666666667,6
3.1,1.0,263,164,14.0,21,0,18.75,30
0.8,1.0,234,186,6.5,20,0,7.2,15
5.04,6.0,170,45,22.0,8,0,27.666666666666668,29
1.3,1.0,113,232,8.0,17,0,9.7,28
11.6,1.0,132,85,38.0,23,0,36.78333333333333,7
0.58,1.0,170,107,4.5,20,0,3.45,30
0.9,1.0,68,234,5.5,13,0,5.183333333333334,17
0.51,2.0,100,170,5.0,18,0,4.833333333333333,2
4.66,1.0,148,140,18.0,10,0,17.883333333333333,27
0.63,2.0,79,4,5.0,21,1,4.616666666666666,11
2.2,1.0,170,145,10.5,16,0,13.55,30
1.4,1.0,237,236,7.5,18,0,8.066666666666666,6
18.54,1.0,132,230,52.0,9,0,39.266666666666666,2
2.95,4.0,234,13,14.5,13,0,20.116666666666667,17
6.38,1.0,132,258,19.0,9,0,14.583333333333334,1
1.95,1.0,161,263,8.5,17,0,8.65,1
1.13,1.0,186,170,7.5,16,1,10.033333333333333,19
18.35,2.0,132,68,52.0,0,0,34.766666666666666,1
1.17,1.0,249,107,9.0,0,0,12.766666666666667,1
1.15,6.0,141,162,8.0,12,0,10.166666666666666,28
0.61,1.0,137,170,4.5,16,0,3.45,16
2.0,1.0,48,186,11.5,8,0,14.916666666666666,8
1.69,5.0,237,236,8.5,16,0,10.466666666666667,15
2.5,1.0,74,141,13.0,17,0,17.15,17
4.58,3.0,230,13,17.0,15,0,18.116666666666667,28
1.01,1.0,239,48,5.5,1,1,3.716666666666667,11
1.5,1.0,233,50,9.0,19,0,11.483333333333333,28
2.98,1.0,79,162,11.5,9,0,12.966666666666667,6
3.62,1.0,43,100,20.0,9,0,30.283333333333335,17
4.0,1.0,107,88,13.0,6,0,8.2,21
4.33,1.0,211,237,18.0,19,0,23.966666666666665,2
0.99,2.0,249,234,6.0,20,0,6.183333333333334,24
1.17,2.0,144,113,7.0,20,0,8.466666666666667,10
0.33,1.0,237,236,5.0,13,0,5.183333333333334,27
1.48,1.0,158,144,8.0,22,1,9.383333333333333,11
0.7,1.0,141,262,4.0,16,0,2.066666666666667,6
0.95,4.0,141,263,5.0,21,1,2.9,4
18.26,1.0,132,234,52.0,10,0,31.433333333333334,22
1.42,1.0,239,151,6.5,7,0,5.033333333333333,16
2.38,2.0,230,262,10.0,23,0,10.15,16
3.08,1.0,45,162,12.5,21,0,15.1,27
6.89,1.0,132,258,20.5,1,1,13.7,19
2.41,1.0,140,230,16.0,10,0,25.316666666666666,10
2.5,1.0,68,231,11.0,10,0,14.35,22
1.02,1.0,48,163,7.0,20,1,8.966666666666667,18
0.59,1.0,143,239,4.0,13,0,1.7833333333333334,1
1.26,5.0,237,237,8.0,10,0,10.5,8
2.0,1.0,229,186,9.5,11,1,11.2,4
8.01,1.0,138,43,27.5,17,1,28.433333333333334,25
0.82,1.0,141,162,5.0,8,0,4.75,3
0.74,2.0,262,75,5.5,13,0,5.283333333333333,30
0.83,1.0,142,142,7.0,18,0,8.85,15
4.05,1.0,186,75,22.5,13,0,35.28333333333333,27
0.88,4.0,143,143,6.0,17,0,6.45,28
1.04,1.0,233,229,6.5,22,0,7.2,8
0.8,1.0,237,237,6.0,9,0,5.85,7
1.09,1.0,90,246,7.5,20,0,9.583333333333334,27
18.29,5.0,132,41,52.0,6,0,78.46666666666667,21
0.5,1.0,162,162,5.0,18,0,5.266666666666667,21
0.76,2.0,233,229,4.5,12,1,3.2,25
11.8,1.0,48,138,37.0,16,0,43.36666666666667,14
8.33,1.0,162,37,26.5,12,1,28.383333333333333,4
0.5,1.0,263,263,3.5,18,0,1.8666666666666667,30
1.15,1.0,239,143,7.0,12,1,7.316666666666666,5
1.4,1.0,237,142,9.0,21,0,11.633333333333333,31
1.52,1.0,43,142,7.0,17,0,5.683333333333334,7
1.59,1.0,158,231,8.0,2,1,8.033333333333333,4
11.62,1.0,100,138,39.0,13,0,39.28333333333333,29
18.69,6.0,239,1,69.0,17,0,33.6,1
1.8,1.0,113,45,13.0,10,0,18.883333333333333,28
2.52,1.0,68,4,11.0,2,1,12.3,26
18.33,1.0,132,48,52.0,13,0,48.766666666666666,31
1.4,3.0,151,74,8.0,7,0,9.25,16
4.33,1.0,48,43,16.0,23,0,17.85,30
0.53,2.0,230,100,5.5,21,1,5.883333333333334,4
2.01,4.0,48,229,11.5,18,0,16.133333333333333,13
0.81,2.0,100,186,5.5,21,0,5.716666666666667,27
2.85,1.0,68,79,12.5,23,1,15.383333333333333,19
1.09,1.0,162,233,6.5,14,0,7.583333333333333,9
13.3,2.0,246,149,41.5,21,0,37.516666666666666,17
1.18,1.0,164,233,6.5,1,0,5.966666666666667,16
2.5,2.0,75,162,10.5,19,1,11.25,25
1.11,1.0,137,100,9.0,9,0,12.516666666666667,20
1.0,1.0,90,249,6.0,12,0,6.383333333333334,8
0.43,1.0,161,164,4.0,11,0,3.2,30
1.75,1.0,229,142,11.0,10,0,14.683333333333334,22
1.12,1.0,161,100,7.0,14,0,8.816666666666666,7
2.0,3.0,137,114,8.5,22,0,8.4,13
2.03,3.0,142,236,9.0,19,0,9.15,16
0.64,1.0,114,79,5.0,19,0,5.283333333333333,3
1.3,1.0,79,45,7.5,20,0,8.316666666666666,3
1.0,2.0,236,239,6.5,11,1,6.166666666666667,18
1.47,2.0,186,142,8.0,15,0,9.183333333333334,9
0.63,1.0,140,262,6.0,11,0,6.2,27
1.4,1.0,246,50,7.5,8,0,8.016666666666667,15
1.79,6.0,107,100,10.5,19,0,14.683333333333334,22
3.0,1.0,142,234,20.5,14,0,31.55,15
1.0,1.0,170,161,7.5,9,0,9.75,22
19.07,1.0,132,97,51.5,19,0,29.2,28
1.08,1.0,237,162,7.0,7,0,7.333333333333333,14
1.36,1.0,231,88,8.0,18,0,9.783333333333333,3
2.27,2.0,229,143,13.5,20,0,19.45,30
1.97,6.0,68,231,10.5,10,0,13.65,31
1.91,1.0,90,162,9.5,14,0,10.733333333333333,3
1.2,3.0,237,162,6.0,14,0,5.35,1
1.98,1.0,236,142,9.5,6,0,10.466666666666667,13
1.6,2.0,230,170,8.5,2,1,8.516666666666667,26
1.07,1.0,170,186,8.5,14,0,12.316666666666666,22
0.8,1.0,249,186,5.5,16,0,4.7,29
3.09,1.0,263,74,15.5,14,0,21.616666666666667,2
4.4,3.0,151,170,15.0,5,0,14.933333333333334,29
1.3,1.0,114,231,7.0,7,0,7.683333333333334,10
0.8,2.0,239,239,5.5,16,0,5.916666666666667,16
11.4,1.0,132,225,35.5,14,0,35.25,28
0.8,1.0,48,142,5.0,18,0,3.716666666666667,29
11.8,1.0,132,37,37.0,7,0,38.6,2
1.69,1.0,211,4,9.0,18,0,11.683333333333334,3
2.1,1.0,142,100,11.0,20,0,13.55,23
2.7,4.0,100,4,12.5,22,0,16.616666666666667,17
0.6,1.0,263,262,6.0,13,0,6.733333333333333,20
1.0,1.0,151,24,6.0,13,1,6.133333333333334,11
4.41,1.0,13,230,17.5,12,0,20.05,1
0.5,1.0,137,170,4.5,8,0,3.433333333333333,8
0.79,1.0,43,237,6.0,9,0,6.6,31
0.5,1.0,79,79,4.0,11,0,3.05,27
2.94,2.0,79,161,14.0,12,0,18.6,7
0.63,1.0,170,137,4.5,17,0,3.65,16
8.23,1.0,164,195,25.0,21,0,20.666666666666668,7
0.9,1.0,161,229,7.5,13,1,10.3,18
1.24,5.0,107,79,6.0,16,1,6.05,11
0.66,1.0,142,142,5.0,18,0,6.233333333333333,3
2.4,1.0,162,75,13.5,16,0,17.316666666666666,23
0.66,1.0,239,238,4.0,16,0,2.3666666666666667,27
0.67,1.0,238,239,5.0,14,1,3.65,4
1.44,1.0,161,233,8.5,18,0,10.266666666666667,2
1.11,1.0,125,90,5.5,12,1,4.933333333333334,12
2.3,1.0,162,113,11.5,20,0,14.033333333333333,9
4.87,6.0,263,79,16.0,14,1,12.6,5
4.64,2.0,68,43,19.0,19,0,23.883333333333333,14
4.53,1.0,238,100,18.5,7,0,21.55,16
0.8,1.0,249,186,5.0,9,0,4.466666666666667,27
1.68,1.0,249,79,7.5,0,0,7.7,6
1.36,1.0,246,48,13.0,17,1,20.4,25
0.79,1.0,75,74,4.5,19,0,2.033333333333333,30
2.41,1.0,224,148,11.5,17,0,13.25,23
0.86,1.0,229,161,5.5,10,1,5.283333333333333,18
2.09,1.0,239,161,11.5,16,0,15.5,17
1.31,1.0,237,230,11.5,11,0,17.2,29
5.62,2.0,13,79,20.5,18,0,21.366666666666667,6
2.2,1.0,113,161,11.5,21,1,15.8,11
1.6,2.0,162,107,11.0,8,0,15.866666666666667,22
2.13,1.0,230,100,15.0,22,0,22.233333333333334,24
1.0,1.0,249,79,7.0,23,0,7.483333333333333,28
1.72,1.0,236,239,10.0,11,0,13.05,3
2.9,1.0,246,239,10.0,0,1,7.933333333333334,19
1.2,2.0,163,237,6.5,23,0,5.966666666666667,29
3.48,3.0,231,233,18.0,9,0,26.416666666666668,15
3.59,1.0,233,263,13.0,20,0,10.883333333333333,29
0.5,1.0,140,236,4.5,11,1,3.966666666666667,5
0.9,2.0,107,164,6.5,14,0,7.683333333333334,27
0.5,1.0,263,263,4.5,19,0,4.183333333333334,24
0.92,5.0,142,163,6.0,11,0,5.683333333333334,2
0.6,1.0,237,236,4.0,21,0,2.466666666666667,9
1.94,1.0,158,107,9.0,2,1,10.033333333333333,25
0.8,1.0,263,236,4.5,14,0,3.466666666666667,20
0.4,1.0,74,41,3.5,10,0,2.3833333333333333,20
2.05,1.0,161,239,13.5,10,0,19.533333333333335,29
2.2,1.0,236,161,8.0,6,0,5.75,22
0.33,2.0,246,246,3.0,21,0,1.0,17
2.2,1.0,107,246,18.0,11,1,28.766666666666666,25
0.44,1.0,114,79,3.5,6,0,1.9333333333333333,9
0.48,3.0,237,161,4.5,10,0,3.8333333333333335,23
2.67,1.0,161,263,13.0,17,0,17.166666666666668,23
2.07,1.0,237,238,13.0,7,0,18.333333333333332,7
2.59,1.0,236,161,13.0,8,0,17.983333333333334,30
3.03,5.0,246,79,14.5,17,0,20.55,24
1.36,1.0,233,48,11.0,13,0,16.933333333333334,15
6.05,1.0,50,244,19.0,9,0,13.183333333333334,31
1.07,1.0,231,211,6.5,9,0,6.8,13
0.92,1.0,170,162,5.5,8,0,5.066666666666666,10
1.54,1.0,142,238,7.0,21,0,6.783333333333333,15
4.39,1.0,141,125,16.5,12,1,20.383333333333333,4
1.0,1.0,231,211,6.5,21,0,7.483333333333333,23
1.7,1.0,186,162,14.5,9,0,22.883333333333333,21
12.78,1.0,132,129,37.0,17,0,24.9,1
3.61,2.0,68,231,19.5,10,0,28.766666666666666,30
0.5,1.0,230,100,4.0,19,0,3.3,7
1.29,1.0,142,68,7.5,18,0,8.55,15
9.17,2.0,50,243,26.0,22,0,17.216666666666665,17
8.02,1.0,263,138,22.5,8,1,12.616666666666667,4
2.13,1.0,162,79,10.5,11,0,12.966666666666667,21
1.97,1.0,164,142,9.5,21,0,10.516666666666667,29
1.3,1.0,186,163,10.5,10,0,14.2,13
1.4,1.0,234,68,8.5,13,0,11.7,21
1.03,1.0,237,237,7.5,11,0,9.466666666666667,14
0.8,1.0,237,140,6.0,14,0,6.783333333333333,15
3.6,3.0,163,125,14.5,23,0,18.716666666666665,3
1.94,1.0,79,162,8.0,7,0,7.95,31
1.89,1.0,236,151,8.5,8,1,7.85,5
1.4,1.0,164,229,6.5,16,0,6.683333333333334,7
0.84,2.0,144,79,6.0,17,0,5.966666666666667,13
0.7,1.0,143,239,6.0,16,0,6.916666666666667,28
0.59,1.0,237,162,4.5,10,1,3.316666666666667,11
18.22,1.0,48,132,52.0,17,1,49.05,26
2.66,1.0,137,232,10.5,20,0,10.0,16
4.79,1.0,233,179,17.5,3,1,17.283333333333335,12
0.67,1.0,236,237,5.5,12,0,6.1,16
0.79,5.0,107,137,6.0,12,0,6.133333333333334,7
4.4,1.0,162,42,17.0,18,0,22.716666666666665,30
1.79,2.0,162,137,10.0,14,0,15.7,10
6.6,5.0,161,13,21.0,21,0,16.25,13
1.18,1.0,237,163,7.5,9,0,8.233333333333333,29
2.3,5.0,107,229,13.0,20,0,18.0,31
0.56,1.0,186,90,4.0,6,1,2.216666666666667,12
4.18,1.0,230,261,13.5,1,0,13.283333333333333,28
2.4,1.0,229,236,13.5,7,0,19.05,31
1.69,1.0,234,161,7.5,23,0,7.35,13
1.14,1.0,163,142,7.5,12,0,8.45,6
4.9,1.0,230,13,17.0,10,1,16.8,18
0.82,3.0,246,186,6.0,13,0,7.2,17
1.9,2.0,230,90,10.0,10,0,13.05,13
0.48,3.0,107,234,4.0,11,0,2.433333333333333,20
2.31,1.0,132,219,8.0,15,0,3.8833333333333333,17
1.72,1.0,161,141,8.0,12,1,8.233333333333333,5
1.71,2.0,166,239,8.5,12,0,9.816666666666666,15
0.98,1.0,230,100,5.5,18,1,5.85,18
13.72,1.0,76,86,49.0,1,0,48.516666666666666,15
0.7,1.0,142,237,6.5,12,0,7.65,7
0.94,1.0,48,170,7.0,10,0,8.666666666666666,27
6.51,1.0,43,179,22.0,1,0,19.65,1
4.08,1.0,141,68,16.0,22,1,21.516666666666666,18
2.9,1.0,211,170,14.5,19,0,19.516666666666666,8
1.57,1.0,236,237,10.0,8,0,14.25,22
11.13,1.0,132,71,33.5,22,1,29.516666666666666,12
2.1,1.0,43,100,10.0,21,0,11.6,16
0.5,1.0,100,100,6.0,15,0,7.366666666666666,28
2.35,1.0,164,140,10.0,1,0,10.85,10
1.0,1.0,234,249,7.0,18,0,8.05,16
5.92,1.0,239,13,22.0,8,0,26.916666666666668,28
1.15,1.0,100,161,7.5,8,0,8.283333333333333,6
1.7,2.0,158,79,9.0,16,1,11.983333333333333,19
1.43,1.0,237,142,8.0,15,1,9.433333333333334,25
1.34,2.0,144,88,8.5,15,0,11.15,17
1.14,1.0,164,246,7.5,9,0,9.266666666666667,9
1.57,1.0,140,233,8.5,21,0,10.616666666666667,17
6.6,1.0,234,106,23.0,13,0,26.1,27
1.1,1.0,142,237,8.5,8,0,10.583333333333334,27
2.28,2.0,48,238,9.5,0,0,8.983333333333333,24
0.5,6.0,170,234,4.0,19,1,2.6333333333333333,19
0.2,1.0,229,233,3.0,8,0,1.1,10
1.6,1.0,263,163,7.5,3,0,6.833333333333333,30
2.04,1.0,237,239,9.5,11,0,10.716666666666667,20
0.88,2.0,230,186,5.0,21,0,4.966666666666667,24
0.4,1.0,161,237,4.5,15,0,4.05,28
2.5,1.0,162,79,10.0,19,1,11.666666666666666,18
5.0,1.0,43,107,20.5,14,0,24.866666666666667,28
2.0,1.0,141,146,13.5,23,0,19.966666666666665,30
0.62,2.0,230,230,8.0,17,0,11.183333333333334,3
0.68,1.0,100,230,5.5,19,0,5.866666666666666,9
5.87,1.0,164,49,22.0,2,0,27.266666666666666,1
1.0,1.0,142,163,6.5,20,0,6.433333333333334,27
1.82,1.0,170,48,9.0,20,1,10.6,19
1.03,3.0,163,50,6.5,1,0,6.0,22
0.6,2.0,137,170,4.5,11,0,3.8333333333333335,6
7.7,1.0,138,236,28.5,16,0,31.533333333333335,31
1.33,1.0,234,211,7.5,16,0,9.0,14
8.9,1.0,236,13,30.0,7,0,28.666666666666668,22
1.14,6.0,41,166,8.0,7,0,10.216666666666667,8
3.8,2.0,141,90,14.0,0,1,15.716666666666667,19
5.05,1.0,141,223,19.0,1,0,19.5,1
1.85,1.0,87,211,13.5,9,0,20.566666666666666,30
2.55,1.0,141,151,11.5,12,1,13.533333333333333,18
3.15,1.0,238,237,16.0,9,0,22.683333333333334,16
1.62,1.0,148,249,9.0,23,0,11.3,3
0.69,1.0,237,140,6.5,9,0,8.05,30
1.35,1.0,211,234,7.0,19,1,7.733333333333333,12
0.86,2.0,237,43,6.0,15,1,5.7,12
17.42,1.0,48,1,67.5,2,1,32.63333333333333,11
0.48,2.0,262,263,4.0,10,0,2.9,28
1.52,1.0,142,238,7.0,2,1,6.283333333333333,18
0.5,1.0,239,239,5.0,11,0,4.516666666666667,14
5.75,1.0,13,239,22.5,14,1,24.65,11
0.4,1.0,162,237,4.5,15,1,3.783333333333333,25
2.21,1.0,114,68,13.0,20,0,18.15,15
1.07,1.0,162,229,7.0,19,0,7.616666666666666,28
1.1,1.0,236,43,10.5,13,0,15.883333333333333,30
1.2,1.0,48,50,6.0,4,1,5.133333333333334,18
1.03,1.0,233,164,6.5,12,0,7.5,20
6.7,1.0,186,61,24.5,22,0,29.3,16
0.6,1.0,263,263,4.5,3,0,3.8333333333333335,1
0.99,1.0,68,230,11.0,9,0,16.4,13
0.5,1.0,237,236,5.0,7,0,4.316666666666666,13
1.2,1.0,125,144,7.0,19,0,7.733333333333333,22
0.98,1.0,186,161,7.5,17,0,8.966666666666667,20
0.95,1.0,237,236,6.0,20,0,5.783333333333333,7
1.52,1.0,148,137,9.0,8,0,11.583333333333334,9
10.3,1.0,230,138,34.0,18,0,36.3,22
1.19,2.0,161,107,12.5,11,0,19.466666666666665,28
2.35,6.0,137,141,9.0,13,1,9.3,25
4.72,1.0,186,24,18.0,14,0,19.716666666666665,23
3.1,2.0,236,230,15.5,10,0,21.15,9
4.9,4.0,249,145,17.0,2,0,16.05,20
0.5,2.0,90,249,4.0,16,0,2.15,16
0.51,1.0,79,114,5.0,15,0,4.383333333333334,20
0.3,1.0,237,141,3.0,15,0,1.45,6
9.48,2.0,132,61,29.5,21,0,25.633333333333333,27
10.01,1.0,186,71,45.5,20,0,68.4,24
2.36,2.0,163,107,10.0,16,1,11.983333333333333,4
15.9,1.0,170,132,52.0,14,1,48.43333333333333,18
1.18,1.0,237,140,7.0,19,0,7.8,16
0.67,1.0,43,237,5.5,17,0,5.016666666666667,10
0.77,1.0,151,239,4.5,18,0,3.533333333333333,3
1.44,2.0,114,107,6.5,10,1,6.1,25
1.49,1.0,170,113,8.5,19,0,10.416666666666666,7
5.01,1.0,230,230,26.5,11,0,55.18333333333333,29
1.05,1.0,74,263,6.0,16,0,6.916666666666667,14
2.43,1.0,143,166,11.5,9,1,11.883333333333333,19
8.06,1.0,157,148,52.0,9,0,21.633333333333333,28
1.68,1.0,239,237,9.5,14,0,11.666666666666666,27
2.6,2.0,158,148,14.0,19,0,20.266666666666666,29
1.15,1.0,230,246,8.0,9,0,10.266666666666667,30
5.46,5.0,88,162,17.0,18,0,11.966666666666667,6
0.4,1.0,161,161,4.0,12,0,2.6333333333333333,27
1.33,1.0,230,230,9.0,19,0,12.316666666666666,23
2.0,1.0,146,112,8.5,8,1,8.916666666666666,18
1.81,3.0,87,13,10.5,11,0,12.583333333333334,29
3.91,3.0,74,167,15.0,18,0,15.716666666666667,3
19.13,1.0,132,263,52.0,17,0,43.13333333333333,24
5.72,2.0,141,112,19.5,22,1,22.783333333333335,25
13.99,1.0,132,89,39.0,10,0,24.966666666666665,13
6.89,3.0,230,260,28.0,23,0,32.55,10
4.72,1.0,148,229,18.5,13,0,21.2,16
0.83,4.0,164,234,6.5,8,0,8.133333333333333,28
0.56,1.0,234,186,5.0,15,0,5.233333333333333,13
1.0,1.0,79,148,5.5,21,0,4.683333333333334,27
2.07,2.0,237,170,11.0,7,0,14.166666666666666,30
1.33,1.0,237,236,6.5,22,0,5.133333333333334,3
1.29,6.0,186,230,10.5,12,0,15.166666666666666,6
2.29,1.0,234,231,14.5,15,0,22.45,31
1.4,2.0,234,79,8.0,12,1,9.533333333333333,19
1.16,1.0,163,233,8.0,17,0,10.183333333333334,14
1.6,1.0,233,186,10.0,17,0,13.45,23
1.7,5.0,229,229,10.5,0,0,13.716666666666667,9
5.1,1.0,140,113,19.0,7,0,19.516666666666666,29
1.4,1.0,162,140,6.5,14,0,6.233333333333333,10
0.58,1.0,163,230,5.5,13,0,5.7,22
4.0,1.0,87,107,13.0,16,0,11.15,16
12.9,1.0,264,138,40.5,12,0,44.13333333333333,31
0.98,1.0,113,90,7.5,22,0,9.683333333333334,10
1.28,1.0,161,237,7.5,20,0,8.833333333333334,28
1.11,1.0,239,143,8.0,16,0,10.333333333333334,24
3.35,1.0,107,261,14.5,8,0,18.616666666666667,10
0.8,2.0,144,114,5.5,2,1,5.316666666666666,18
1.0,1.0,79,113,6.0,1,1,5.716666666666667,11
0.91,1.0,234,90,5.5,15,0,5.683333333333334,20
